PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	Ortho isoform 	

PR:000008824	60 kDa heat shock protein, mitochondrial	A protein that is a translation product of the human HSPD1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000008769	iron-sulfur cluster co-chaperone protein HscB, mitochondrial	A protein that is a translation product of the human HSCB gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000008623	porphobilinogen deaminase	A protein that is a translation product of the human HMBS gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000008617	biotin--protein ligase	A protein that is a translation product of the human HLCS gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000008497	HEAT repeat-containing protein 1	A protein that is a translation product of the human HEATR1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000008336	nucleolar GTP-binding protein 1	A protein that is a translation product of the human GTPBP4 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000008327	general transcription factor 3C polypeptide 3	A protein that is a translation product of the human GTF3C3 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000008319	general transcription factor IIH subunit 3	A protein that is a translation product of the human GTF2H3 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes

PR:000011203	NHP2-like protein 1	A protein that is a translation product of the human NHP2L1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011202	H/ACA ribonucleoprotein complex subunit 2	A protein that is a translation product of the human NHP2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011081	acyl carrier protein, mitochondrial	A protein that is a translation product of the human NDUFAB1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011057	NADPH-dependent diflavin oxidoreductase 1	A protein that is a translation product of the human NDOR1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011050	kinetochore protein NDC80	A protein that is a translation product of the human NDC80 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011024	condensin complex subunit 2	A protein that is a translation product of the human NCAPH gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011022	condensin complex subunit 3	A protein that is a translation product of the human NCAPG gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010995	N-acetyltransferase 10	A protein that is a translation product of the human NAT10 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010958	H/ACA ribonucleoprotein complex non-core subunit NAF1	A protein that is a translation product of the human NAF1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010786	mevalonate kinase	A protein that is a translation product of the human MVK gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010785	diphosphomevalonate decarboxylase	A protein that is a translation product of the human MVD gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010600	39S ribosomal protein L4, mitochondrial	A protein that is a translation product of the human MRPL4 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010574	39S ribosomal protein L12, mitochondrial	A protein that is a translation product of the human MRPL12 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010548	metallophosphoesterase 1	A protein that is a translation product of the human MPPE1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010540	mannose-6-phosphate isomerase	A protein that is a translation product of the human MPI gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010536	U3 small nucleolar ribonucleoprotein protein MPP10	A protein that is a translation product of the human MPHOSPH10 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010496	CDK-activating kinase assembly factor MAT1	A protein that is a translation product of the human MNAT1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010306	mediator of RNA polymerase II transcription subunit 7	A protein that is a translation product of the human MED7 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010305	mediator of RNA polymerase II transcription subunit 6	A protein that is a translation product of the human MED6 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010280	mediator of RNA polymerase II transcription subunit 10	A protein that is a translation product of the human MED10 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010249	DNA replication licensing factor MCM7	A protein that is a translation product of the human MCM7 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010248	DNA replication licensing factor MCM6	A protein that is a translation product of the human MCM6 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010247	DNA replication licensing factor MCM5	A protein that is a translation product of the human MCM5 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000010243	DNA replication licensing factor MCM3	A protein that is a translation product of the human MCM3 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes

PR:000012421	proliferating cell nuclear antigen	A protein that is a translation product of the human PCNA gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012034	origin recognition complex subunit 5	A protein that is a translation product of the human ORC5 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012033	origin recognition complex subunit 4	A protein that is a translation product of the human ORC4 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012031	origin recognition complex subunit 2	A protein that is a translation product of the human ORC2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012029	oral cancer-overexpressed protein 1	A protein that is a translation product of the human ORAOV1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011534	nuclear valosin-containing protein-like	A protein that is a translation product of the human NVL gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011533	nuclear transport factor 2	A protein that is a translation product of the human NUTF2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011530	Nogo-B receptor	A protein that is a translation product of the human NUS1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011500	kinetochore protein Nuf2	A protein that is a translation product of the human NUF2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011477	cytosolic Fe-S cluster assembly factor NUBP2	A protein that is a translation product of the human NUBP2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011476	cytosolic Fe-S cluster assembly factor NUBP1	A protein that is a translation product of the human NUBP1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011449	non-structural maintenance of chromosomes element 4 homolog A	A protein that is a translation product of the human NSMCE4A gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011442	sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	A protein that is a translation product of the human NSDHL gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011325	nucleolar protein 58	A protein that is a translation product of the human NOP58 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011324	nucleolar protein 56	A protein that is a translation product of the human NOP56 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011322	nucleolar protein 14	A protein that is a translation product of the human NOP14 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011312	nucleolar protein 6	A protein that is a translation product of the human NOL6 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011307	nucleolar protein 10	A protein that is a translation product of the human NOL10 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011304	nucleolar complex protein 4	A protein that is a translation product of the human NOC4L gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011302	nucleolar complex protein 2	A protein that is a translation product of the human NOC2L gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011300	RNA-binding protein NOB1	A protein that is a translation product of the human NOB1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011280	60S ribosomal export protein NMD3	A protein that is a translation product of the human NMD3 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011219	nipped-B-like protein	A protein that is a translation product of the human NIPBL gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000011216	60S ribosome subunit biogenesis protein NIP7	A protein that is a translation product of the human NIP7 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes

PR:000012963	DNA polymerase delta catalytic subunit	A protein that is a translation product of the human POLD1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012961	DNA polymerase alpha subunit B	A protein that is a translation product of the human POLA2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012911	mitochondrial-processing peptidase subunit alpha	A protein that is a translation product of the human PMPCA gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012881	pleiotropic regulator 1	A protein that is a translation product of the human PLRG1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012738	pin2-interacting protein X1	A protein that is a translation product of the human PINX1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012735	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	A protein that is a translation product of the human PIN1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012713	GPI mannosyltransferase 4	A protein that is a translation product of the human PIGZ gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012709	GPI mannosyltransferase 2	A protein that is a translation product of the human PIGV gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012707	GPI transamidase component PIG-T	A protein that is a translation product of the human PIGT gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012706	GPI transamidase component PIG-S	A protein that is a translation product of the human PIGS gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012703	phosphatidylinositol N-acetylglucosaminyltransferase subunit P	A protein that is a translation product of the human PIGP gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012702	GPI ethanolamine phosphate transferase 3	A protein that is a translation product of the human PIGO gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012701	GPI ethanolamine phosphate transferase 1	A protein that is a translation product of the human PIGN gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012700	GPI mannosyltransferase 1	A protein that is a translation product of the human PIGM gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012699	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase	A protein that is a translation product of the human PIGL gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012698	GPI-anchor transamidase	A protein that is a translation product of the human PIGK gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012695	phosphatidylinositol-glycan biosynthesis class F protein	A protein that is a translation product of the human PIGF gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012693	GPI mannosyltransferase 3	A protein that is a translation product of the human PIGB gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012684	phosphatidylinositol 4-kinase beta	A protein that is a translation product of the human PI4KB gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012652	PHD finger-like domain-containing protein 5A	A protein that is a translation product of the human PHF5A gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012624	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial	A protein that is a translation product of the human PGS1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012617	phosphoacetylglucosamine mutase	A protein that is a translation product of the human PGM3 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012588	profilin-4	A protein that is a translation product of the human PFN4 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000012552	pescadillo	A protein that is a translation product of the human PES1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes

PR:000013216	DNA primase large subunit	A protein that is a translation product of the human PRIM2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013215	DNA primase small subunit	A protein that is a translation product of the human PRIM1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013130	protein phosphatase 1 regulatory subunit 7	A protein that is a translation product of the human PPP1R7 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013065	phosphopantothenate--cysteine ligase	A protein that is a translation product of the human PPCS gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013026	ribonuclease P/MRP protein subunit POP5	A protein that is a translation product of the human POP5 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013025	ribonuclease P protein subunit p29	A protein that is a translation product of the human POP4 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013024	ribonucleases P/MRP protein subunit POP1	A protein that is a translation product of the human POP1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013009	DNA-directed RNA polymerase III subunit RPC10	A protein that is a translation product of the human POLR3K gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013005	DNA-directed RNA polymerase III subunit RPC6	A protein that is a translation product of the human POLR3F gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013003	DNA-directed RNA polymerase III subunit RPC4	A protein that is a translation product of the human POLR3D gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
PR:000013002	DNA-directed RNA polymerase III subunit RPC3	A protein that is a translation product of the human POLR3C gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001	Yes
