PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:000017358	vesicle transport through interaction with t-SNAREs homolog 1A	A protein that is a translation product of the human VTI1A gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000017273	transitional endoplasmic reticulum ATPase	A protein that is a translation product of the human VCP gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000017203	U3 small nucleolar RNA-associated protein 15	A protein that is a translation product of the human UTP15 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000017047	UTP--glucose-1-phosphate uridylyltransferase UGP2	A protein that is a translation product of the human UGP2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000017040	ubiquitin fusion degradation protein 1	A protein that is a translation product of the human UFD1L gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016980	ubiquitin-conjugating enzyme E2 K	A protein that is a translation product of the human UBE2K gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016977	SUMO-conjugating enzyme UBC9	A protein that is a translation product of the human UBE2I gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016869	thioredoxin-like protein 4A	A protein that is a translation product of the human TXNL4A gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016689	CCA tRNA nucleotidyltransferase 1, mitochondrial	A protein that is a translation product of the human TRNT1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016682	tRNA (guanine-N(1)-)-methyltransferase	A protein that is a translation product of the human TRMT5 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016611	trafficking protein particle complex subunit 1	A protein that is a translation product of the human TRAPPC1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016578	thiamin pyrophosphokinase 1	A protein that is a translation product of the human TPK1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016577	triosephosphate isomerase	A protein that is a translation product of the human TPI1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016346	mitochondrial import inner membrane translocase subunit Tim22	A protein that is a translation product of the human TIMM22 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016343	mitochondrial import inner membrane translocase subunit Tim16	A protein that is a translation product of the human PAM16 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000016036	transcription initiation factor TFIID subunit 9	A protein that is a translation product of the human TAF9 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000015829	small ubiquitin-related modifier 1	A protein that is a translation product of the human SUMO1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000015815	suppressor of G2 allele of SKP1	A protein that is a translation product of the human SUGT1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000015797	syntaxin-5	A protein that is a translation product of the human STX5 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000015663	FACT complex subunit SSRP1	A protein that is a translation product of the human SSRP1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000015632	signal recognition particle receptor subunit alpha	A protein that is a translation product of the human SRPR gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000015601	squalene monooxygenase	A protein that is a translation product of the human SQLE gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001

PR:000037930	26S proteasome non-ATPase regulatory subunit 14 isoform 1	A 26S proteasome non-ATPase regulatory subunit 14 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O00487-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013386
PR:000035810	cell division control protein 42 isoform 2	A cell division control protein 42 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P60766-2 or a 1:1 ortholog thereof. [PMID:8954774, PRO:KRC]	sequence	PR:000005204
PR:000035808	cell division control protein 42 isoform 1	A cell division control protein 42 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P60766-1 or a 1:1 ortholog thereof. [PMID:8954774, PRO:KRC]	sequence	PR:000005204
PR:000032666	tRNA threonylcarbamoyladenosine biosynthesis protein OSGEP	A protein that is a translation product of the human OSGEP gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000031100	dimethyladenosine transferase	A protein that is a translation product of the human DIMT1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000030892	ribosome production factor 2 homolog	A protein that is a translation product of the human RPF2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000030317	trafficking protein particle complex subunit 2	A protein that is a translation product of the human TRAPPC2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000029839	tetratricopeptide repeat protein 4	A protein that is a translation product of the human TTC4 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000029821	tRNA methyltransferase 112 homolog	A protein that is a translation product of the human TRMT112 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000029790	tRNA(His) guanylyltransferase	A protein that is a translation product of the human THG1L gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000029647	ribosomal RNA methyltransferase NOP2	A protein that is a translation product of the human NOP2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000029642	ribosomal RNA small subunit methyltransferase NEP1	A protein that is a translation product of the human EMG1 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000029412	pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	A protein that is a translation product of the human DHX15 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000029256	ATP-binding cassette sub-family F member 2	A protein that is a translation product of the human ABCF2 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000029101	dephospho-CoA kinase domain-containing protein	A protein that is a translation product of the human DCAKD gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000028973	protein Dr1 isoform 1	A protein Dr1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q91WV0-1 or a 1:1 ortholog thereof. [PMID:16141072, PRO:HJD]	sequence	PR:000006685
PR:000028331	60 kDa heat shock protein, mitochondrial isoform 1	A 60 kDa heat shock protein, mitochondrial that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P63038-1 or a 1:1 ortholog thereof. [PRO:HJD]	sequence	PR:000008824
PR:000027009	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein isoform 1	An N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q64323-1 or a 1:1 ortholog thereof. [PRO:CNA]	sequence	PR:000027008
PR:000027008	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein	A protein that is a translation product of the human PIGA gene or a 1:1 ortholog thereof. [PRO:CNA]	gene	PR:000000001
PR:000026238	eukaryotic translation initiation factor 2 subunit 1 isoform 1	A eukaryotic translation initiation factor 2 subunit 1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6ZWX6-1 or a 1:1 ortholog thereof. [PRO:CNA]	sequence	PR:000006971
PR:000022019	serine palmitoyltransferase 1 isoform 1	A serine palmitoyltransferase 1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O35704-1 or a 1:1 ortholog thereof. [PMID:9363775, PRO:HJD]	sequence	PR:000015596
PR:000017785	zinc finger protein ZPR1	A protein that is a translation product of the human ZNF259 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000017539	synaptobrevin homolog YKT6	A protein that is a translation product of the human YKT6 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001
PR:000017535	protein YIPF5	A protein that is a translation product of the human YIPF5 gene or a 1:1 ortholog thereof. [PRO:DNx]	gene	PR:000000001

PR:000039185	proteasome subunit alpha type-5 isoform 1	A proteasome subunit alpha type-5 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P28066-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013364
PR:000039143	proteasome subunit alpha type-3 isoform 1	A proteasome subunit alpha type-3 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P25788-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013362
PR:000039141	proteasome subunit alpha type-1 isoform 1	A proteasome subunit alpha type-1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P25786-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013360
PR:000039117	elongation factor 1-beta isoform 1	An elongation factor 1-beta that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P24534-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000006905
PR:000039011	DNA-directed RNA polymerases I, II, and III subunit RPABC1 isoform 1	A DNA-directed RNA polymerases I, II, and III subunit RPABC1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P19388-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000012991
PR:000039002	regulator of chromosome condensation isoform 1	A regulator of chromosome condensation that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18754-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013833
PR:000038992	TFIIH basal transcription factor complex helicase XPD subunit isoform 1	A TFIIH basal transcription factor complex helicase XPD subunit that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18074-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000007164
PR:000038990	26S protease regulatory subunit 6A isoform 1	A 26S protease regulatory subunit 6A that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P17980-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013380
PR:000038924	glutamine synthetase isoform 1	A glutamine synthetase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P15104-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000008058
PR:000038881	delta-aminolevulinic acid dehydratase isoform 1	A delta-aminolevulinic acid dehydratase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P13716-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000003915
PR:000038737	porphobilinogen deaminase isoform 1	A porphobilinogen deaminase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P08397-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000008623
PR:000038679	DNA-directed RNA polymerase III subunit RPC4 isoform 1	A DNA-directed RNA polymerase III subunit RPC4 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P05423-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013003
PR:000038676	60S acidic ribosomal protein P0 isoform 1	A 60S acidic ribosomal protein P0 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P05388-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000014237
PR:000038528	phosphoacetylglucosamine mutase isoform 1	A phosphoacetylglucosamine mutase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O95394-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000012617
PR:000038429	protein CIAO1 isoform 1	A protein CIAO1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O76071-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000005488
PR:000038391	eukaryotic translation initiation factor 3 subunit G isoform 1	A eukaryotic translation initiation factor 3 subunit G that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O75821-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000006979
PR:000038387	cell division cycle protein 123 isoform 1	A cell division cycle protein 123 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O75794-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000005183
PR:000038375	DNA-directed RNA polymerase III subunit RPC9 isoform 1	A DNA-directed RNA polymerase III subunit RPC9 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O75575-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000005852
PR:000038330	zinc finger protein ZPR1 isoform 1	A zinc finger protein ZPR1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O75312-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000017785
PR:000038123	glycosylphosphatidylinositol anchor attachment 1 protein isoform 1	A glycosylphosphatidylinositol anchor attachment 1 protein that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O43292-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000008158
PR:000038105	pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 isoform 1	A pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O43143-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000029412
